idx,symbol,direction,timeframe,timestamp,signal_final_pnl_pct,signal_mae_pct,signal_mfe_pct,optimum_final_pnl_pct,sl_final_pnl_pct
57,HD,Long,1-hour,2026-05-14 12:02:02+00:00,5.411124535021434,-0.4997230185385262,8.81676985295138,6.567058139640885,
58,META,Short,1-hour,2026-05-14 11:05:12+00:00,-1.0532913491810638,-4.018518354360231,3.2506882056439252,,
59,MRVL,Short,1-hour,2026-05-14 11:02:22+00:00,-3.6052374579497366,-10.366049067418718,8.300335406803644,,
60,NVDA,Short,1-hour,2026-05-14 11:02:22+00:00,8.556882080738685,-0.11283776464689743,11.69497839014521,,
61,ASML,Short,1-hour,2026-05-14 11:02:22+00:00,-1.5695326885499228,-5.770498844691987,4.291467073376353,,
62,JNJ,Short,1-hour,2026-05-13 12:02:04+00:00,0.057609825281681626,-2.4318229125301487,3.989107210468963,,
63,LLY,Short,1-hour,2026-05-13 11:41:29+00:00,-2.9433026262630806,-5.266649457684105,3.9437561285748237,,
64,PANW,Short,1-hour,2026-05-13 09:02:09+00:00,-9.58416044346801,-12.414017535348709,1.8437440815812074,-8.242385715753727,-7.565674731721037
65,ILMN,Short,4-hour,2026-05-13 08:10:39+00:00,-0.9589117782666451,-4.26135092444233,7.159607480715946,,
66,CRWD,Short,1-hour,2026-05-13 07:49:04+00:00,-10.252048568084296,-12.39277960484533,1.782975408617503,-9.506778446302116,-9.55668778409084
67,ACN,Long,1-hour,2026-05-13 07:44:54+00:00,9.183013446617023,-0.9545822844661428,14.132019159204182,,
68,BSX,Long,Daily,2026-05-13 07:33:04+00:00,-7.744268754935009,-11.164759775048804,4.765441183564949,,
69,AAPL,Short,Daily,2026-05-13 07:33:04+00:00,-5.6024840251624655,-7.114574998392345,0.6416356606112552,,
70,MDT,Long,4-hour,2026-05-13 07:33:04+00:00,0.1554305973375349,-2.37749891190892,4.025204617466084,,
71,CSCO,Short,1-hour,2026-05-13 07:33:04+00:00,-16.404727486269255,-19.288990137312346,2.7001140046314145,-15.492384034877276,
72,AMZN,Long,1-hour,2026-05-12 12:02:02+00:00,1.3436159309287434,-2.2717853704630513,4.785322188509403,,
73,GOOGL,Long,1-hour,2026-05-12 12:02:02+00:00,1.2852980731105728,-2.0225300080765356,5.176177539491223,,
74,KLAC,Long,1-hour,2026-05-12 11:02:02+00:00,3.221725590811276,-2.8714732875110944,9.485385150486655,,
75,GOOG,Long,1-hour,2026-05-12 11:02:02+00:00,0.8362763978396099,-2.387750494436415,5.259576361618246,,
76,ADBE,Long,1-hour,2026-05-12 11:02:02+00:00,2.7343424297905092,-1.4603640113306129,9.638248750716482,,
77,NQ=F,Long,1-hour,2026-05-12 11:02:02+00:00,0.31490405236387387,-2.313711088952407,3.36607934118807,,
78,XOM,Short,1-hour,2026-05-12 10:02:02+00:00,0.3224973890635227,-2.3255095360072375,4.339313977304547,,
79,CRM,Long,1-hour,2026-05-12 09:02:12+00:00,4.311527793694754,-2.3889650858402787,10.354250592543865,,
80,ADSK,Long,1-hour,2026-05-12 08:02:47+00:00,4.115685919316086,-1.3575101298326626,8.38026200488712,,
81,CRWD,Short,Daily,2026-05-12 07:33:02+00:00,-24.733477785358573,-27.773604445577995,1.662977864202419,-9.80978592289872,-2.6472790157665433
82,PANW,Short,Daily,2026-05-12 07:33:02+00:00,-21.634577123110642,-22.992045707410565,3.873473596762291,-5.5669057526074734,0.5184432086082262
83,NQ=F,Short,4-hour,2026-05-12 07:02:47+00:00,-0.22646012407961197,-2.548520715290165,2.507835011973404,-0.2122300498549264,0.3095356273560909
84,IDXX,Long,1-hour,2026-05-11 12:02:05+00:00,6.6101852391561735,-0.5181549576060039,11.680084803871434,,
85,LULU,Long,1-hour,2026-05-11 12:02:05+00:00,1.9975813202528077,-1.4358904848299026,6.712339919189456,,
86,HD,Long,1-hour,2026-05-11 12:02:05+00:00,2.100087970478081,-2.052654390716038,5.604182559921499,,
87,DHR,Long,1-hour,2026-05-11 11:02:05+00:00,5.681724104433036,-0.2801295965686156,9.949372422391269,,
88,TJX,Long,1-hour,2026-05-11 11:02:05+00:00,7.02436075691396,-0.3995867416472927,10.830770098628204,,
89,ORLY,Long,1-hour,2026-05-11 11:02:05+00:00,2.6194000124755803,-0.8129470166334425,6.952984253514858,,
90,PG,Long,1-hour,2026-05-11 11:02:05+00:00,3.1977518516364487,-1.0922784408827506,5.839066204181715,,
91,SYK,Long,1-hour,2026-05-11 11:02:05+00:00,9.108049857857178,-0.15494176250566397,12.222798558009575,,
92,ROST,Long,1-hour,2026-05-11 10:49:10+00:00,7.722834188809713,-0.4620324247387022,12.77675116473256,,
93,BKNG,Long,1-hour,2026-05-11 10:45:15+00:00,2.8810522528274434,-1.6994798554493742,8.802567044844404,,
94,NVDA,Short,1-hour,2026-05-11 10:02:05+00:00,4.250898305679863,-1.3935233408093732,9.322960988085722,,
95,AMAT,Short,1-hour,2026-05-11 10:02:05+00:00,4.794532361519818,-2.7487704124046504,10.69115222740245,,
96,ABT,Long,1-hour,2026-05-11 10:02:05+00:00,7.327427764958077,-0.26378675092203785,9.965216670712525,,
97,MDT,Long,1-hour,2026-05-11 10:02:05+00:00,5.119662542630966,-0.204182365578774,8.553402688350774,,
98,MRVL,Short,Daily,2026-05-11 09:15:00+00:00,-17.798629351862253,-25.92790542516177,4.902150787410177,-13.138424905368993,-3.4046129103450307
99,TSLA,Short,4-hour,2026-05-11 09:10:30+00:00,3.4316714844992013,-2.4300682397571896,8.643456156466808,,
100,ISRG,Long,1-hour,2026-05-11 09:02:05+00:00,1.8178354386431779,-2.063800232773215,8.097366425116654,,
101,CRWD,Short,4-hour,2026-05-11 08:50:50+00:00,-5.837417982936363,-8.6486375958285,5.602079068550117,-4.737598226363657,-4.511613158646114
102,CSCO,Short,4-hour,2026-05-11 08:36:50+00:00,-7.211101834774675,-9.241363897004208,5.231327548023544,,
103,AMD,Short,1-hour,2026-05-11 08:02:05+00:00,1.4574016221030834,-4.54524811973468,12.21576771801184,3.984150295583322,
104,BSX,Long,1-hour,2026-05-11 08:02:05+00:00,4.230867151991175,-1.7444244514623641,8.834366401115986,,
105,AMD,Short,1-hour,2026-05-11 08:02:05+00:00,1.9306498744835987,-4.7790475294335995,10.355362622284172,4.445263903519579,
106,BSX,Long,1-hour,2026-05-11 08:02:05+00:00,4.419076719711902,-0.7085842797089713,9.6386701944055,,
107,PANW,Short,4-hour,2026-05-11 07:33:05+00:00,-2.1907904752402514,-5.360094616111896,8.756771384342935,0.3061984518069037,1.796003002280343
108,LRCX,Short,4-hour,2026-05-11 07:33:05+00:00,-1.2325756624236535,-6.7548017889515775,6.352446147484984,,
109,DHR,Long,Daily,2026-05-11 07:33:05+00:00,5.736344979167325,-1.5172834192173479,9.490169234127757,,
110,NQ=F,Short,1-hour,2026-05-11 04:09:55+00:00,1.5037311537627078,-1.018474537663489,4.63156086407699,2.366335451833593,2.4728641871659045
111,AAPL,Short,4-hour,2026-05-08 13:45:11+00:00,1.3193138286929493,-1.414627854517703,5.531701751443146,,
112,ASML,Short,1-hour,2026-05-08 12:02:16+00:00,2.208437174944173,-2.7001772547584126,10.04306178696843,,
113,CSCO,Short,1-hour,2026-05-08 10:50:56+00:00,-10.015219236471458,-13.386133949811565,2.1063917203766227,,
114,NQ=F,Short,1-hour,2026-05-08 10:02:01+00:00,1.3428638712924523,-1.165088249540385,4.108656694448781,,
115,TSLA,Short,1-hour,2026-05-08 09:02:01+00:00,3.1713695700959046,-2.9310695094875685,8.876014021188839,6.9151214360425515,
116,ORCL,Short,4-hour,2026-05-08 07:47:41+00:00,-0.7186471368337639,-4.669549954370322,6.276194682288436,,
117,FTNT,Short,Daily,2026-05-08 07:33:06+00:00,-19.145554909806926,-22.021824217303138,11.651217233365182,-7.42649622334787,-1.0907300177452552
118,CRWD,Short,1-hour,2026-05-07 13:02:07+00:00,-11.17407431854175,-13.099522779306943,2.853107409145065,-8.70323838646504,
119,PANW,Short,1-hour,2026-05-07 12:02:08+00:00,-12.653485232476607,-14.798923523113356,1.7051700528596236,-7.72874085171676,
120,MU,Short,1-hour,2026-05-07 09:02:02+00:00,0.5313849793719252,-7.829113747607119,12.869938669280947,1.1447006571582865,2.411720707184227
121,GOOG,Short,1-hour,2026-05-07 09:02:02+00:00,3.643845046027164,-1.2094389697165513,6.867671789583244,,
122,XOM,Long,1-hour,2026-05-07 08:05:52+00:00,7.37117892441333,-0.3417088754982699,11.235554055787063,,
123,NVDA,Short,1-hour,2026-05-07 08:02:02+00:00,0.6395422758277196,-3.2697511675210125,6.466316231110989,,
124,FTNT,Short,4-hour,2026-05-07 07:33:02+00:00,1.956929995131383,-5.635929246918212,12.111135188527763,4.494194507045444,2.43932882883916
125,AAPL,Short,1-hour,2026-05-07 07:33:02+00:00,-0.4033445931064378,-2.3496036904993742,4.073951037017332,,
126,UBER,Short,1-hour,2026-05-06 13:39:21+00:00,5.3360782863792,-1.8052280624752655,9.98959547164827,,
127,SWKS,Long,1-hour,2026-05-06 13:02:06+00:00,9.725810151356267,-2.7533164429157497,16.264133732905446,,
128,COP,Long,1-hour,2026-05-06 12:02:06+00:00,5.835739093752593,-0.6622560533635757,9.486163690860458,,
129,ADI,Short,1-hour,2026-05-06 11:02:06+00:00,0.8141968216948738,-2.84798913873069,5.72732030230326,,
130,ORCL,Short,1-hour,2026-05-06 10:02:06+00:00,6.732969225589445,-1.0656236900558969,13.476444015180055,8.060357223697336,
131,ASML,Short,1-hour,2026-05-06 09:02:06+00:00,5.65932356141491,-2.0778253910445335,11.559903843538299,8.029586368688552,
132,AMAT,Short,1-hour,2026-05-06 09:02:06+00:00,4.62564984650731,-1.8818398405093322,10.439294512597506,,
133,MDT,Long,1-hour,2026-05-06 09:02:06+00:00,0.5082670946065986,-2.6573942520216596,4.4074929738281075,1.07839625793903,
134,ANET,Long,1-hour,2026-05-06 08:02:06+00:00,6.727907195218312,-2.0715381759511566,21.174740048299395,9.084128645485762,
135,AMD,Short,4-hour,2026-05-06 07:33:06+00:00,0.6697126790444816,-8.025201888304787,15.159303709684172,4.714565498082586,
136,AMD,Short,1-hour,2026-05-06 07:33:06+00:00,8.845694076368991,-2.6864288392298423,17.065070256336092,7.843034039383191,10.983779632818848
137,MDT,Long,Daily,2026-05-06 07:33:06+00:00,-3.404956029329154,-5.364831815188778,4.9520792088234264,,
138,ALGN,Long,4-hour,2026-05-06 07:33:06+00:00,2.783859590914024,-2.1680673620192104,8.154003172965208,,
139,NQ=F,Short,1-hour,2026-05-06 06:02:06+00:00,2.2519731652382053,-0.8482772091175557,4.392559478462479,2.2152671110628077,2.6313145884081934
140,NQ=F,Short,4-hour,2026-05-06 05:08:46+00:00,0.4923210621796318,-1.7288225772029233,3.4431122563262258,2.0282579934931113,1.4898859915660037
141,LRCX,Short,1-hour,2026-05-05 11:02:04+00:00,3.3399191132532104,-2.741998449432793,11.162631752787568,6.626174384359341,
142,CRWD,Short,1-hour,2026-05-05 10:02:04+00:00,-10.266430501167033,-11.461554918665254,3.205677952053649,,
143,NQ=F,Short,1-hour,2026-05-05 10:02:04+00:00,-0.19902757445469033,-1.8992462337121268,2.83178841054446,1.5955425222074777,1.8451041888611954
144,LLY,Short,4-hour,2026-05-05 08:52:59+00:00,-2.3495719598206275,-5.641897157513759,4.675235168639107,,
145,FTNT,Short,1-hour,2026-05-05 08:19:09+00:00,-20.06805632665604,-22.733977945627593,4.034442171141306,,
146,ABT,Long,1-hour,2026-05-05 08:02:05+00:00,0.7341292741560979,-2.069292204947442,5.314260543103584,,
147,ABT,Long,4-hour,2026-05-05 07:35:54+00:00,3.9039688109560595,-0.7241411178827979,7.857887790595309,,
148,MU,Short,4-hour,2026-05-05 07:33:04+00:00,-0.6136454705615029,-9.467955055745776,13.843797969220793,5.368798503072855,3.663814091195654
149,LULU,Long,Daily,2026-05-05 07:33:04+00:00,0.095746924403452,-4.191627107740831,9.694343781592847,,
150,SYK,Long,Daily,2026-05-05 07:33:04+00:00,5.933005026557649,-1.431650407514653,13.227704116561075,,
151,SBUX,Short,4-hour,2026-05-05 07:33:04+00:00,2.9598262278856176,-1.694324133473885,5.670667345949225,,
152,MCHP,Short,1-hour,2026-05-04 13:05:20+00:00,2.7993259391503367,-2.170073252698268,8.95565426170611,3.2902486604984653,5.128664727387821
153,ODFL,Long,1-hour,2026-05-04 12:02:06+00:00,9.152293461808908,0.0,14.676785093471917,,
154,LOW,Long,4-hour,2026-05-04 11:02:06+00:00,0.8275005005509806,-3.148122341092038,4.855038632808503,,
155,LOW,Long,1-hour,2026-05-04 11:02:06+00:00,0.954403892473102,-2.058074282562738,5.217207714729783,,
156,CTAS,Long,1-hour,2026-05-04 11:02:06+00:00,1.1843018105891363,-1.5980682060938156,6.007291144217751,,
157,HD,Long,1-hour,2026-05-04 11:02:06+00:00,-1.7164488159778166,-4.743434296402189,2.730178123529824,,
158,SWKS,Short,4-hour,2026-05-04 07:33:05+00:00,-2.1217335962892476,-7.51737124698933,10.12508078777058,,
159,ORCL,Short,1-hour,2026-05-04 07:33:05+00:00,-3.6734895636960694,-8.639385114056283,6.191723250887113,,
160,BKNG,Long,4-hour,2026-05-04 07:33:05+00:00,2.562254104161674,-3.80403312805005,7.37247827874519,,
161,META,Long,Daily,2026-05-04 07:33:05+00:00,5.128267131548321,-0.9869582999453979,14.488788271502894,5.387000682904298,
162,HD,Long,4-hour,2026-05-04 07:33:05+00:00,0.0965257170821214,-3.3899853533545174,4.312161870715203,,
163,NQ=F,Short,1-hour,2026-05-03 23:02:00+00:00,0.4045305749602745,-2.4988262051826475,2.7288150102372066,0.3411133928988394,0.9276753938482664
164,SYK,Long,1-hour,2026-05-01 12:02:05+00:00,4.804141767367011,-0.3514629481816294,9.619876607575225,,
165,LULU,Long,1-hour,2026-05-01 12:02:05+00:00,-3.931443260515411,-5.804909143901106,3.478787953967406,-4.26841900726397,-3.9203743383268668
166,TSLA,Short,1-hour,2026-05-01 11:41:15+00:00,-2.7693643435298347,-5.9560105879506775,5.372488607404017,,
167,META,Long,4-hour,2026-05-01 11:06:25+00:00,6.997490602292013,-1.305767793169359,12.336813331240943,,
168,ILMN,Short,1-hour,2026-05-01 11:02:30+00:00,-1.974431443923787,-5.3224339238850025,5.354719418318366,,
169,MRVL,Short,1-hour,2026-05-01 10:17:45+00:00,-0.12199578973285732,-7.048506605885615,9.641256897505254,,
170,AAPL,Short,1-hour,2026-05-01 10:02:02+00:00,-0.6861262678483879,-3.1085189916257687,4.858701197295575,,
171,AVGO,Short,1-hour,2026-05-01 10:02:02+00:00,1.5399689506888101,-4.1528917067774085,5.704154431221598,,
172,TXN,Short,1-hour,2026-05-01 10:02:02+00:00,-3.247036153115699,-6.339671350885976,3.01809277911448,,
173,AMD,Short,1-hour,2026-05-01 08:02:00+00:00,-10.175131955250956,-16.16517695454046,6.062948786757522,,
174,SBUX,Short,Daily,2026-05-01 07:37:51+00:00,6.033399627096489,-0.407641525565041,12.512149274258372,,
175,SYK,Long,4-hour,2026-05-01 07:33:15+00:00,7.923266565796345,-0.2714968441306863,11.835860975413297,13.452929457624801,
176,NVDA,Long,1-hour,2026-04-30 13:02:01+00:00,9.160086874559944,-1.0301774207647234,12.698909723152243,,
177,ABT,Long,1-hour,2026-04-30 13:02:01+00:00,-2.3156749339419767,-4.697630882960697,2.2588956317072735,,
178,XOM,Short,1-hour,2026-04-30 11:02:01+00:00,3.0917261101320888,-1.2074675171523768,6.735648582255928,,
179,SWKS,Short,Daily,2026-04-30 10:09:30+00:00,-19.770967420967008,-25.38742591149979,15.358543463433083,-7.489974182544218,-2.4472566402054774
180,SWKS,Short,1-hour,2026-04-30 10:02:01+00:00,1.455589187857722,-5.847126215790946,12.431679553314012,,
181,MSFT,Long,1-hour,2026-04-30 10:02:01+00:00,4.4541779991186115,-0.9150643400174656,8.405168893978963,,
182,MCHP,Short,1-hour,2026-04-30 10:02:01+00:00,1.65691489921644,-2.8729138990274374,7.812901341142441,,
183,CSCO,Short,1-hour,2026-04-30 10:02:01+00:00,-8.801037201205599,-11.263158582980747,2.4360015032353255,,
184,GOOG,Short,1-hour,2026-04-30 09:18:50+00:00,2.4016091959469277,-1.510820296966172,7.858306396240122,,
185,GOOGL,Short,1-hour,2026-04-30 09:16:25+00:00,0.6491793372132669,-3.0639248115178974,7.192922261639228,,
186,ABBV,Short,1-hour,2026-04-30 09:02:06+00:00,3.895889868128988,-1.2537164534925782,7.527412048164768,,
187,LLY,Short,1-hour,2026-04-30 08:13:26+00:00,-2.794682144203784,-6.714916999143973,6.329982489390227,-0.6397517676709037,1.1673460329986085
188,KLAC,Long,1-hour,2026-04-30 07:39:45+00:00,16.921058126164244,-0.18761669775902198,22.166841630529763,,
189,ORLY,Short,1-hour,2026-04-30 07:39:45+00:00,8.086740370307556,-0.1948396924479865,11.826353604541515,,
190,META,Long,1-hour,2026-04-30 07:33:10+00:00,5.6201520594147,-1.1628627571824952,12.12278335107566,,
191,BSX,Long,4-hour,2026-04-30 07:33:10+00:00,5.247961894014277,-0.7856175296761783,9.5192975692291,,
192,COP,Short,1-hour,2026-04-29 11:02:03+00:00,5.349636935886003,-0.3662369362031001,9.16369299947963,,
193,SNPS,Long,1-hour,2026-04-29 11:02:03+00:00,7.025382714407561,-0.6888194235777592,9.77412862729124,,
194,ANET,Long,4-hour,2026-04-29 11:02:03+00:00,3.0195995002948175,-3.468584609721758,10.672260133635115,,8.834311640880847
195,LULU,Long,1-hour,2026-04-29 10:39:07+00:00,-3.7785865794158893,-6.037184871972191,2.6629278331786694,,
196,DXCM,Long,1-hour,2026-04-29 09:02:02+00:00,4.199915305754173,-1.192483703521785,9.363877686426862,,
197,LRCX,Long,1-hour,2026-04-29 09:02:02+00:00,15.60380177509776,-0.26361696785795374,20.808059438333988,,
198,SYK,Long,1-hour,2026-04-29 09:02:02+00:00,-2.6071581338061036,-4.683944245978343,3.825851423829429,-2.5234130729375264,-2.2240764301065994
199,LOW,Long,1-hour,2026-04-29 08:39:47+00:00,-0.002596625580362821,-2.2868059695875926,6.218954056491929,,
200,REGN,Long,1-hour,2026-04-29 08:21:47+00:00,4.197767003232518,-0.9079076961225638,10.968912561089933,,
