timestamp,balance,trade_pnl
2026-05-06 07:33:06+00:00,100572.9059956069,-3.036421346354472
2026-05-06 07:33:06+00:00,100641.48467691244,68.57868130555107
2026-05-06 08:02:06+00:00,100695.61672688232,54.1320499698789
2026-05-06 09:02:06+00:00,100700.90319825296,5.28647137063598
2026-05-06 09:02:06+00:00,100741.19249987911,40.289301626158036
2026-05-06 09:02:06+00:00,100803.44376717617,62.25126729705588
2026-05-06 10:02:06+00:00,100863.3982081468,59.954440970635254
2026-05-06 11:02:06+00:00,100876.83935845774,13.441150310949524
2026-05-06 12:02:06+00:00,100933.95694794266,57.11758948491282
2026-05-06 13:02:06+00:00,101004.86898047793,70.91203253527011
2026-05-06 13:39:21+00:00,101055.28566005306,50.4166795751303
2026-05-07 07:33:02+00:00,101070.33485827051,15.04919821743778
2026-05-07 07:33:02+00:00,101054.53921335087,-15.795644919640791
2026-05-07 08:02:02+00:00,101043.27456183614,-11.264651514741
2026-05-07 08:05:52+00:00,101098.25739698813,54.982835152000746
2026-05-07 09:02:02+00:00,101133.80705534625,35.54965835811851
2026-05-07 09:02:02+00:00,101100.0889110191,-33.71814432713944
2026-05-07 12:02:08+00:00,100971.20494805863,-128.88396296048106
2026-05-07 13:02:07+00:00,100885.50476537902,-85.70018267960457
2026-05-08 07:33:06+00:00,100647.12717359934,-238.37759177968712
2026-05-08 07:47:41+00:00,100688.15146398579,41.02429038645073
2026-05-08 09:02:01+00:00,100723.33620452801,35.184740542209404
2026-05-08 10:02:01+00:00,100740.5939142269,17.25770969890435
2026-05-08 10:50:56+00:00,100613.26794742551,-127.3259668013948
2026-05-08 12:02:16+00:00,100668.09085120156,54.82290377605171
2026-05-08 13:45:11+00:00,100669.3485981548,1.25774695323472
2026-05-11 04:09:55+00:00,100679.4996231376,10.151024982803953
2026-05-11 07:33:05+00:00,100690.34648301308,10.84685987548465
2026-05-11 07:33:05+00:00,100683.63947333583,-6.70700967724668
2026-05-11 07:33:05+00:00,100639.87034988022,-43.76912345561704
2026-05-11 08:02:05+00:00,100695.78140167978,55.91105179956104
2026-05-11 08:02:05+00:00,100721.72035871717,25.93895703738843
2026-05-11 08:02:05+00:00,100795.91833105458,74.19797233740871
2026-05-11 08:02:05+00:00,100810.23258860961,14.314257555023941
2026-05-11 08:36:50+00:00,100742.38668594098,-67.84590266862942
2026-05-11 08:50:50+00:00,100656.95811989658,-85.42856604439581
2026-05-11 09:02:05+00:00,100709.03023356806,52.07211367149217
2026-05-11 09:10:30+00:00,100749.87261769519,40.84238412712339
2026-05-11 09:15:00+00:00,100558.57169929714,-191.3009183980503
2026-05-11 10:02:05+00:00,100616.86837311684,58.29667381969722
2026-05-11 10:02:05+00:00,100684.03044263812,67.16206952127985
2026-05-11 10:02:05+00:00,100739.56434721035,55.53390457224108
2026-05-11 10:02:05+00:00,100794.27349568564,54.709148475286185
2026-05-11 10:45:15+00:00,100843.2570183261,48.98352264045637
2026-05-11 10:49:10+00:00,100938.81015617051,95.55313784441762
2026-05-11 11:02:05+00:00,101030.60966382874,91.79950765823689
2026-05-11 11:02:05+00:00,101054.64737853208,24.03771470334114
2026-05-11 11:02:05+00:00,101091.77683493475,37.12945640266072
2026-05-11 11:02:05+00:00,101158.21396338505,66.43712845030068
2026-05-11 11:02:05+00:00,101197.64211764532,39.42815426026427
2026-05-11 12:02:05+00:00,101261.46728239776,63.825164752450306
2026-05-11 12:02:05+00:00,101269.88484671577,8.417564318007464
2026-05-11 12:02:05+00:00,101287.68180384669,17.79695713092925
2026-05-12 07:02:47+00:00,101289.56253037015,1.880726523464668
2026-05-12 07:33:02+00:00,101069.67055997881,-219.89197039134774
2026-05-12 07:33:02+00:00,100808.42715011623,-261.24340986257465
2026-05-12 08:02:47+00:00,100861.14410714783,52.71695703160374
2026-05-12 09:02:12+00:00,100926.82481246597,65.68070531814409
2026-05-12 10:02:02+00:00,100931.05573965792,4.2309271919527385
2026-05-12 11:02:02+00:00,100948.10133593452,17.045596276592924
2026-05-12 11:02:02+00:00,101001.5588325378,53.457496603275075
2026-05-12 11:02:02+00:00,101007.48868513349,5.929852595678186
2026-05-12 11:02:02+00:00,101031.65375477959,24.165069646097177
2026-05-12 12:02:02+00:00,101054.48515763982,22.831402860228923
2026-05-12 12:02:02+00:00,101079.65080775006,25.165650110238076
2026-05-13 07:33:04+00:00,100975.41541300839,-104.23539474166526
2026-05-13 07:33:04+00:00,100997.18608267338,21.770669664981217
2026-05-13 07:33:04+00:00,100949.3436488534,-47.84243381996479
2026-05-13 07:33:04+00:00,101041.2247865678,91.8811377143912
2026-05-13 07:44:54+00:00,101139.82578053765,98.60099396985188
2026-05-13 07:49:04+00:00,101020.08418336826,-119.74159716938347
2026-05-13 08:10:39+00:00,101059.60794058806,39.52375721979754
2026-05-13 09:02:09+00:00,100952.31707662223,-107.29086396582413
2026-05-13 11:41:29+00:00,100937.71211168305,-14.604964939172918
2026-05-13 12:02:04+00:00,100924.50247796498,-13.209633718065628
2026-05-14 11:02:22+00:00,101013.31448687239,88.81200890741157
2026-05-14 11:02:22+00:00,100968.70098171009,-44.613505162293514
2026-05-14 11:02:22+00:00,100958.98441556818,-9.716566141919989
2026-05-14 11:05:12+00:00,100974.34538167472,15.3609661065485
2026-05-14 12:02:02+00:00,101002.72186809462,28.3764864199006
2026-05-14 12:02:02+00:00,100935.96239971963,-66.75946837499276
2026-05-14 13:02:32+00:00,100980.71967701794,44.757277298315195
2026-05-14 13:14:52+00:00,100950.78819166114,-29.93148535680157
2026-05-15 07:33:08+00:00,101003.35562313984,52.56743147869566
2026-05-15 07:33:08+00:00,101000.32656926913,-3.0290538707069428
2026-05-15 07:33:08+00:00,101010.02224271564,9.695673446510963
2026-05-15 07:33:08+00:00,101036.94889105676,26.926648341121833
2026-05-15 08:02:03+00:00,100974.05840347239,-62.890487584379876
2026-05-15 08:02:03+00:00,100988.00454214084,13.946138668452676
2026-05-15 10:02:03+00:00,101027.0129506102,39.008408469350634
2026-05-15 10:38:20+00:00,100975.44174094794,-51.5712096622565
2026-05-15 11:02:03+00:00,101011.82153578517,36.37979483723835
2026-05-15 11:02:03+00:00,101039.16365422915,27.342118443983733
2026-05-15 11:02:03+00:00,100951.5608727033,-87.60278152586072
2026-05-15 12:35:13+00:00,101002.51934735134,50.95847464804377
2026-05-18 07:33:09+00:00,101064.28750565022,61.76815829888498
2026-05-18 07:33:09+00:00,101125.22101663509,60.93351098486865
2026-05-18 07:52:04+00:00,101130.56020904965,5.339192414568369
2026-05-18 07:52:04+00:00,101102.27534739577,-28.28486165388978
2026-05-18 08:50:24+00:00,101164.751834005,62.47648660922503
2026-05-18 09:02:04+00:00,101184.53178926517,19.779955260159863
2026-05-18 10:02:04+00:00,101173.59400489576,-10.937784369409867
2026-05-18 10:02:04+00:00,101425.52189150645,251.92788661068374
2026-05-18 10:02:04+00:00,101413.28165110115,-12.24024040529556
2026-05-18 12:02:04+00:00,101300.39129515915,-112.89035594200124
2026-05-18 12:02:04+00:00,101221.21937391942,-79.1719212397284
2026-05-18 12:12:19+00:00,101371.7543225533,150.53494863388053
2026-05-18 13:02:04+00:00,101453.15500166017,81.40067910687351
2026-05-18 13:08:14+00:00,101472.52894663728,19.373944977103157
2026-05-19 08:14:51+00:00,101494.52588783327,21.99694119599149
2026-05-19 08:14:51+00:00,101487.59828184059,-6.927605992672281
2026-05-19 11:02:06+00:00,101501.73720971127,14.138927870675813
2026-05-19 11:02:06+00:00,101569.76170103485,68.0244913235788
2026-05-19 12:32:41+00:00,101636.35237912886,66.5906780940183
2026-05-19 13:02:06+00:00,101632.50599261116,-3.8463865176965646
2026-05-20 07:33:06+00:00,101615.53168103227,-16.974311578893865
2026-05-20 07:33:06+00:00,101617.86677866316,2.3350976308833578
2026-05-20 07:33:06+00:00,101690.07594265898,72.20916399582457
2026-05-20 07:54:11+00:00,101706.92889964787,16.85295698889391
2026-05-20 11:38:26+00:00,101661.49924669733,-45.42965295053386
2026-05-20 12:02:06+00:00,101737.2221528599,75.72290616256616
2026-05-21 07:38:34+00:00,101827.94841158365,90.72625872375454
2026-05-21 08:02:04+00:00,101798.11131964775,-29.837091935900613
2026-05-21 11:51:49+00:00,101736.92097804348,-61.19034160427603
2026-05-22 07:33:08+00:00,101736.6816161391,-0.23936190437112906
2026-05-22 08:02:03+00:00,101742.37789772094,5.696281581847626
2026-05-22 09:02:03+00:00,101744.71279090346,2.3348931825119075
2026-05-22 09:02:03+00:00,101707.58765847697,-37.12513242649371
2026-05-22 09:13:33+00:00,101666.5054662125,-41.08219226446528
2026-05-22 10:02:03+00:00,101663.73776372407,-2.7677024884290558
2026-05-22 10:02:03+00:00,101650.17785007996,-13.55991364411852
2026-05-22 10:02:03+00:00,101650.53266806957,0.35481798960981653
2026-05-22 10:09:08+00:00,101627.92373079904,-22.608937270526543
2026-05-22 11:02:03+00:00,101607.27011786484,-20.653612934191568
2026-05-22 11:02:03+00:00,101601.55090176343,-5.719216101415486
2026-05-22 11:05:38+00:00,101596.38911723834,-5.161784525090797
